transaction_id,customer_id,persona,timestamp,amount,merchant,beneficiary,is_fraud
T0000837,C0022,high_business,2026-02-03 14:14:00.000000000,8382.64,NewShop_36,payroll,0
T0005787,C0167,mid_weekend,2026-02-03 14:16:00.000000000,2263.27,Myntra,family_upi,0
T0002323,C0067,high_business,2026-02-03 14:17:00.000000000,14373.43,TajHotels,payroll,0
T0004114,C0119,mid_weekend,2026-02-03 14:33:00.000000000,7241.61,BookMyShow,family_upi,0
T0005433,C0157,high_business,2026-02-03 14:34:00.000000000,15805.71,OfficeSupplies,self_neft,0
T0004848,C0142,high_business,2026-02-03 14:44:00.000000000,11638.83,Indigo,self_neft,0
T0000159,C0004,high_business,2026-02-03 14:49:00.000000000,11358.36,AWS,payroll,0
T0000274,C0008,mid_weekend,2026-02-03 14:56:00.000000000,3549.77,Zomato,family_upi,0
T0002531,C0074,mid_weekend,2026-02-03 14:59:00.000000000,2851.37,IRCTC,self_upi,0
T0004392,C0128,mid_weekend,2026-02-03 15:34:00.000000000,2154.52,Myntra,family_upi,0
T0000838,C0022,high_business,2026-02-03 15:47:00.000000000,11845.08,OfficeSupplies,payroll,0
T0000950,C0026,mid_weekend,2026-02-03 15:49:00.000000000,2544.28,BookMyShow,family_upi,0
T0005455,C0158,mid_weekend,2026-02-03 16:00:00.000000000,1158.59,IRCTC,family_upi,0
T0000273,C0008,mid_weekend,2026-02-03 16:06:00.000000000,2314.59,NewShop_7,self_upi,0
T0003139,C0092,mid_weekend,2026-02-03 16:08:00.000000000,2847.88,Zomato,self_upi,0
T0004485,C0131,mid_weekend,2026-02-03 16:32:00.000000000,2073.1,IRCTC,family_upi,0
T0005311,C0155,mid_weekend,2026-02-03 16:39:00.000000000,2887.39,Zomato,family_upi,0
T0000185,C0005,mid_weekend,2026-02-03 16:43:00.000000000,5207.62,Myntra,self_upi,0
T0000731,C0020,mid_weekend,2026-02-03 17:11:00.000000000,2907.04,Myntra,self_upi,0
T0003485,C0101,mid_weekend,2026-02-03 17:22:00.000000000,2362.25,Zomato,family_upi,0
T0000376,C0011,mid_weekend,2026-02-03 17:24:00.000000000,2101.25,IRCTC,self_upi,0
T0004043,C0116,mid_weekend,2026-02-03 17:38:00.000000000,2854.22,BookMyShow,family_upi,0
T0004391,C0128,mid_weekend,2026-02-03 17:39:00.000000000,2232.92,BookMyShow,family_upi,0
T0004325,C0126,low_evening_shopper,2026-02-03 18:03:00.000000000,995.85,BigBazaar,friend_a,0
T0005699,C0165,low_evening_shopper,2026-02-03 18:11:00.000000000,567.45,Swiggy,friend_a,0
T0002956,C0086,mid_weekend,2026-02-03 18:20:00.000000000,3190.79,Zomato,family_upi,0
T0004619,C0135,low_evening_shopper,2026-02-03 18:21:00.000000000,585.85,BigBazaar,friend_a,0
T0005012,C0147,low_evening_shopper,2026-02-03 18:52:00.000000000,872.44,BigBazaar,self_upi,0
T0004618,C0135,low_evening_shopper,2026-02-03 19:29:00.000000000,709.23,Swiggy,self_upi,0
T0004979,C0146,mid_weekend,2026-02-03 19:33:00.000000000,3459.09,BookMyShow,family_upi,0
T0000640,C0017,mid_weekend,2026-02-03 19:34:00.000000000,1710.6,Zomato,self_upi,0
T0005825,C0168,low_evening_shopper,2026-02-03 19:35:00.000000000,616.75,Swiggy,self_upi,0
T0004680,C0137,mid_weekend,2026-02-03 19:36:00.000000000,3653.55,Myntra,family_upi,0
T0002010,C0059,mid_weekend,2026-02-03 19:43:00.000000000,3317.59,NewShop_21,self_upi,0
T0001431,C0042,low_evening_shopper,2026-02-03 19:45:00.000000000,941.18,BigBazaar,friend_a,0
T0006255,C0178,high_business,2026-02-03 19:56:00.000000000,11167.59,TajHotels,payroll,0
T0002641,C0078,low_evening_shopper,2026-02-03 20:08:00.000000000,635.14,LocalKirana,friend_a,0
T0006417,C0057,low_evening_shopper,2026-02-03 20:10:00.748215645,2700.56,P2P_33,new_wallet_6534,1
T0003088,C0090,low_evening_shopper,2026-02-03 20:11:00.000000000,838.11,LocalKirana,self_upi,0
T0006446,C0098,mid_weekend,2026-02-03 20:18:00.527462023,10983.77,Myntra,self_upi,1
T0004233,C0123,low_evening_shopper,2026-02-03 20:22:00.000000000,725.67,BigBazaar,friend_a,0
T0003597,C0105,low_evening_shopper,2026-02-03 20:29:00.000000000,490.16,Amazon,friend_a,0
T0001955,C0057,low_evening_shopper,2026-02-03 20:30:00.000000000,628.77,NewShop_9,friend_a,0
T0000993,C0027,low_evening_shopper,2026-02-03 20:30:00.000000000,569.24,Swiggy,self_upi,0
T0002862,C0084,low_evening_shopper,2026-02-03 20:32:00.000000000,562.18,LocalKirana,self_upi,0
T0004774,C0140,mid_weekend,2026-02-03 20:49:00.000000000,2161.08,Myntra,family_upi,0
T0001052,C0029,mid_weekend,2026-02-03 20:55:00.000000000,2690.51,Myntra,family_upi,0
T0005357,C0156,low_evening_shopper,2026-02-03 20:59:00.000000000,721.9,LocalKirana,friend_a,0
T0006054,C0174,low_evening_shopper,2026-02-03 21:02:00.000000000,568.66,Amazon,self_upi,0
T0003701,C0108,low_evening_shopper,2026-02-03 21:17:00.000000000,828.17,Amazon,friend_a,0
T0003947,C0114,low_evening_shopper,2026-02-03 21:29:00.000000000,751.92,Swiggy,friend_a,0
T0001564,C0045,low_evening_shopper,2026-02-03 21:36:00.000000000,851.45,BigBazaar,self_upi,0
T0004131,C0120,low_evening_shopper,2026-02-03 21:57:00.000000000,443.28,Amazon,friend_a,0
T0002339,C0068,mid_weekend,2026-02-03 21:58:00.000000000,2038.43,BookMyShow,self_upi,0
T0006358,C0117,low_evening_shopper,2026-02-03 22:14:00.021574826,1288.65,Amazon,quick_payee_240,1
T0003254,C0095,mid_weekend,2026-02-03 22:19:00.000000000,2318.37,Zomato,self_upi,0
T0005093,C0149,mid_weekend,2026-02-03 22:31:00.000000000,8822.59,Myntra,family_upi,0
T0004722,C0138,low_evening_shopper,2026-02-03 22:36:00.000000000,589.66,Swiggy,self_upi,0
T0002259,C0066,low_evening_shopper,2026-02-03 22:37:00.000000000,724.7,Swiggy,self_upi,0
T0003505,C0102,low_evening_shopper,2026-02-03 23:03:00.000000000,902.96,Amazon,friend_a,0
T0001517,C0044,mid_weekend,2026-02-03 23:54:00.000000000,3046.68,BookMyShow,self_upi,0
T0004926,C0144,low_evening_shopper,2026-02-04 00:48:00.000000000,562.48,Swiggy,friend_a,0
T0006439,C0142,high_business,2026-02-04 01:36:00.706867180,45928.87,NightPOS_37,vendor_x,1
T0006361,C0014,mid_weekend,2026-02-04 01:56:00.939108276,5522.54,NightPOS_35,family_upi,1
T0003257,C0095,mid_weekend,2026-02-04 02:36:00.000000000,1981.83,Myntra,family_upi,0
T0006332,C0067,high_business,2026-02-04 03:37:00.992104986,29477.2,NightPOS_15,payroll,1
T0004580,C0133,high_business,2026-02-04 06:08:00.000000000,14032.92,Indigo,payroll,0
T0004849,C0142,high_business,2026-02-04 08:12:00.000000000,11581.97,OfficeSupplies,payroll,0
T0004010,C0115,high_business,2026-02-04 08:17:00.000000000,9749.44,NewShop_9,payroll,0
T0002703,C0079,high_business,2026-02-04 08:39:00.000000000,13156.14,OfficeSupplies,payroll,0
T0005435,C0157,high_business,2026-02-04 08:50:00.000000000,9252.64,Indigo,vendor_x,0
T0000464,C0013,high_business,2026-02-04 09:13:00.000000000,8515.41,TajHotels,vendor_x,0
T0000641,C0017,mid_weekend,2026-02-04 09:14:00.000000000,1889.21,BookMyShow,self_upi,0
T0000275,C0008,mid_weekend,2026-02-04 09:16:00.000000000,5001.79,Myntra,family_upi,0
T0002800,C0082,high_business,2026-02-04 09:22:00.000000000,11203.24,AWS,vendor_x,0
T0006432,C0115,high_business,2026-02-04 09:26:00.642413237,44755.18,P2P_24,new_wallet_8104,1
T0002097,C0061,high_business,2026-02-04 09:29:00.000000000,11777.42,AWS,vendor_x,0
T0004886,C0143,mid_weekend,2026-02-04 09:31:00.000000000,9786.98,Zomato,family_upi,0
T0003640,C0106,high_business,2026-02-04 09:58:00.000000000,10964.32,Indigo,self_neft,0
T0001821,C0052,high_business,2026-02-04 10:01:00.000000000,15745.45,AWS,vendor_x,0
T0004885,C0143,mid_weekend,2026-02-04 10:03:00.000000000,3126.27,IRCTC,family_upi,0
T0001824,C0052,high_business,2026-02-04 10:20:00.000000000,12675.16,Indigo,payroll,0
T0006256,C0178,high_business,2026-02-04 10:21:00.000000000,11610.52,OfficeSupplies,self_neft,0
T0003762,C0109,high_business,2026-02-04 10:31:00.000000000,11831.01,AWS,vendor_x,0
T0003457,C0100,high_business,2026-02-04 10:39:00.000000000,12081.94,TajHotels,self_neft,0
T0004011,C0115,high_business,2026-02-04 10:42:00.000000000,10749.46,TajHotels,vendor_x,0
T0003256,C0095,mid_weekend,2026-02-04 10:49:00.000000000,3484.11,BookMyShow,self_upi,0
T0004411,C0129,low_evening_shopper,2026-02-04 11:04:00.000000000,652.56,LocalKirana,friend_a,0
T0002702,C0079,high_business,2026-02-04 11:11:00.000000000,14613.87,Indigo,payroll,0
T0005657,C0163,high_business,2026-02-04 11:29:00.000000000,8780.34,OfficeSupplies,payroll,0
T0001822,C0052,high_business,2026-02-04 11:30:00.000000000,12435.13,OfficeSupplies,vendor_x,0
T0005655,C0163,high_business,2026-02-04 11:39:00.000000000,9339.1,OfficeSupplies,self_neft,0
T0002592,C0076,high_business,2026-02-04 11:58:00.000000000,10913.94,Indigo,payroll,0
T0000463,C0013,high_business,2026-02-04 12:04:00.000000000,9023.79,TajHotels,payroll,0
T0005313,C0155,mid_weekend,2026-02-04 12:07:00.000000000,2617.79,IRCTC,family_upi,0
T0004578,C0133,high_business,2026-02-04 12:15:00.000000000,12350.09,AWS,self_neft,0
T0003458,C0100,high_business,2026-02-04 12:17:00.000000000,14076.29,TajHotels,vendor_x,0
T0005436,C0157,high_business,2026-02-04 12:17:00.000000000,11220.04,OfficeSupplies,vendor_x,0
T0005434,C0157,high_business,2026-02-04 12:20:00.000000000,9945.3,OfficeSupplies,vendor_x,0
T0003639,C0106,high_business,2026-02-04 12:30:00.000000000,10496.89,OfficeSupplies,payroll,0
T0001823,C0052,high_business,2026-02-04 12:41:00.000000000,35193.21,Indigo,self_neft,0
T0001825,C0052,high_business,2026-02-04 12:56:00.000000000,13377.94,OfficeSupplies,self_neft,0
T0002590,C0076,high_business,2026-02-04 12:57:00.000000000,12959.24,TajHotels,payroll,0
T0000059,C0001,high_business,2026-02-04 12:58:00.000000000,15301.65,Indigo,vendor_x,0
T0003141,C0092,mid_weekend,2026-02-04 13:05:00.000000000,1996.34,IRCTC,self_upi,0
T0005576,C0161,mid_weekend,2026-02-04 13:07:00.000000000,1841.21,Myntra,family_upi,0
T0005656,C0163,high_business,2026-02-04 13:43:00.000000000,5595.58,TajHotels,payroll,0
T0004579,C0133,high_business,2026-02-04 13:45:00.000000000,8550.29,TajHotels,vendor_x,0
T0005577,C0161,mid_weekend,2026-02-04 13:46:00.000000000,2576.79,Myntra,family_upi,0
T0004594,C0134,mid_weekend,2026-02-04 13:47:00.000000000,2604.48,Zomato,family_upi,0
T0000160,C0004,high_business,2026-02-04 14:03:00.000000000,9354.3,AWS,vendor_x,0
T0002591,C0076,high_business,2026-02-04 14:21:00.000000000,11287.68,OfficeSupplies,payroll,0
T0000186,C0005,mid_weekend,2026-02-04 14:36:00.000000000,2845.33,NewShop_14,self_upi,0
T0002532,C0074,mid_weekend,2026-02-04 14:42:00.000000000,3174.46,IRCTC,family_upi,0
T0005186,C0151,high_business,2026-02-04 14:43:00.000000000,10920.11,Indigo,vendor_x,0
T0006016,C0173,mid_weekend,2026-02-04 15:08:00.000000000,2767.32,BookMyShow,family_upi,0
T0001935,C0056,mid_weekend,2026-02-04 15:43:00.000000000,3090.19,BookMyShow,self_upi,0
T0005457,C0158,mid_weekend,2026-02-04 15:50:00.000000000,2222.18,Zomato,family_upi,0
T0005312,C0155,mid_weekend,2026-02-04 16:36:00.000000000,3425.27,BookMyShow,self_upi,0
T0004393,C0128,mid_weekend,2026-02-04 16:51:00.000000000,3037.65,Zomato,self_upi,0
T0005918,C0170,mid_weekend,2026-02-04 16:58:00.000000000,2017.76,Myntra,family_upi,0
T0000516,C0014,mid_weekend,2026-02-04 17:04:00.000000000,6871.23,Zomato,family_upi,0
T0000187,C0005,mid_weekend,2026-02-04 17:09:00.000000000,2653.54,Myntra,self_upi,0
T0003255,C0095,mid_weekend,2026-02-04 17:10:00.000000000,2246.19,BookMyShow,family_upi,0
T0000951,C0026,mid_weekend,2026-02-04 17:16:00.000000000,2128.52,Zomato,family_upi,0
T0004234,C0123,low_evening_shopper,2026-02-04 17:37:00.000000000,426.73,Amazon,friend_a,0
T0004681,C0137,mid_weekend,2026-02-04 17:45:00.000000000,9542.53,IRCTC,self_upi,0
T0002625,C0077,mid_weekend,2026-02-04 17:56:00.000000000,3676.66,IRCTC,family_upi,0
T0003678,C0107,mid_weekend,2026-02-04 18:06:00.000000000,2116.26,BookMyShow,family_upi,0
T0002760,C0081,low_evening_shopper,2026-02-04 18:09:00.000000000,260.84,BigBazaar,self_upi,0
T0000994,C0027,low_evening_shopper,2026-02-04 18:14:00.000000000,754.18,BigBazaar,friend_a,0
T0001296,C0036,low_evening_shopper,2026-02-04 18:21:00.000000000,429.75,Amazon,friend_a,0
T0004326,C0126,low_evening_shopper,2026-02-04 18:22:00.000000000,700.82,Amazon,friend_a,0
T0005578,C0161,mid_weekend,2026-02-04 18:23:00.000000000,2501.08,Zomato,self_upi,0
T0005935,C0171,low_evening_shopper,2026-02-04 18:26:00.000000000,681.07,LocalKirana,self_upi,0
T0004486,C0131,mid_weekend,2026-02-04 18:34:00.000000000,2755.37,BookMyShow,family_upi,0
T0003356,C0098,mid_weekend,2026-02-04 18:35:00.000000000,2809.94,Zomato,family_upi,0
T0005215,C0152,mid_weekend,2026-02-04 18:53:00.000000000,1857.41,Zomato,self_upi,0
T0002235,C0065,mid_weekend,2026-02-04 18:59:00.000000000,3743.53,Myntra,self_upi,0
T0005214,C0152,mid_weekend,2026-02-04 19:04:00.000000000,2783.02,Zomato,self_upi,0
T0002958,C0086,mid_weekend,2026-02-04 19:06:00.000000000,1732.77,Zomato,family_upi,0
T0002374,C0069,low_evening_shopper,2026-02-04 19:18:00.000000000,1005.22,Amazon,friend_a,0
T0001956,C0057,low_evening_shopper,2026-02-04 19:26:00.000000000,579.18,NewShop_11,self_upi,0
T0000671,C0018,low_evening_shopper,2026-02-04 19:51:00.000000000,919.59,BigBazaar,friend_a,0
T0006055,C0174,low_evening_shopper,2026-02-04 19:55:00.000000000,452.21,NewShop_19,friend_a,0
T0004723,C0138,low_evening_shopper,2026-02-04 20:03:00.000000000,819.66,Swiggy,self_upi,0
T0003598,C0105,low_evening_shopper,2026-02-04 20:10:00.000000000,668.75,LocalKirana,self_upi,0
T0004519,C0132,low_evening_shopper,2026-02-04 20:12:00.000000000,716.45,Swiggy,self_upi,0
T0005358,C0156,low_evening_shopper,2026-02-04 20:24:00.000000000,614.47,Amazon,self_upi,0
T0001680,C0048,low_evening_shopper,2026-02-04 20:25:00.000000000,550.91,LocalKirana,friend_a,0
T0004063,C0117,low_evening_shopper,2026-02-04 20:26:00.000000000,586.3,NewShop_37,self_upi,0
T0002481,C0072,low_evening_shopper,2026-02-04 20:31:00.000000000,800.07,LocalKirana,self_upi,0
T0001092,C0030,low_evening_shopper,2026-02-04 20:42:00.000000000,566.66,Amazon,self_upi,0
T0004816,C0141,low_evening_shopper,2026-02-04 21:11:00.000000000,891.39,LocalKirana,friend_a,0
T0000292,C0009,low_evening_shopper,2026-02-04 21:21:00.000000000,621.84,BigBazaar,friend_a,0
T0002642,C0078,low_evening_shopper,2026-02-04 21:26:00.000000000,343.49,Swiggy,self_upi,0
T0003486,C0101,mid_weekend,2026-02-04 21:52:00.000000000,1959.77,IRCTC,self_upi,0
T0001295,C0036,low_evening_shopper,2026-02-04 21:52:00.000000000,361.91,Swiggy,friend_a,0
T0000437,C0012,low_evening_shopper,2026-02-04 21:57:00.000000000,518.39,LocalKirana,friend_a,0
T0001366,C0039,low_evening_shopper,2026-02-04 22:07:00.000000000,667.47,LocalKirana,friend_a,0
T0002544,C0075,low_evening_shopper,2026-02-04 22:18:00.000000000,738.91,NewShop_11,self_upi,0
T0004412,C0129,low_evening_shopper,2026-02-04 22:30:00.000000000,880.58,Amazon,friend_a,0
T0000896,C0024,low_evening_shopper,2026-02-04 23:10:00.000000000,978.39,LocalKirana,friend_a,0
T0006411,C0116,mid_weekend,2026-02-05 01:10:00.634538587,18075.99,UnknownStore_2,new_wallet_4521,1
T0006406,C0004,high_business,2026-02-05 02:12:00.505583373,105271.35,UnknownStore_33,new_wallet_5886,1
T0002340,C0068,mid_weekend,2026-02-05 04:10:00.000000000,2430.23,IRCTC,self_upi,0
T0001826,C0052,high_business,2026-02-05 07:02:00.000000000,13260.58,AWS,payroll,0
T0002802,C0082,high_business,2026-02-05 07:32:00.000000000,9683.7,OfficeSupplies,self_neft,0
T0005187,C0151,high_business,2026-02-05 07:59:00.000000000,14493.0,TajHotels,vendor_x,0
T0004581,C0133,high_business,2026-02-05 08:44:00.000000000,12728.26,AWS,vendor_x,0
T0006376,C0157,high_business,2026-02-05 08:44:00.955893735,26592.16,OfficeSupplies,quick_payee_619,1
T0002805,C0082,high_business,2026-02-05 08:45:00.000000000,4029.63,OfficeSupplies,vendor_x,0
T0002806,C0082,high_business,2026-02-05 08:53:00.000000000,13596.16,TajHotels,self_neft,0
T0000361,C0010,high_business,2026-02-05 08:56:00.000000000,16318.55,OfficeSupplies,payroll,0
T0001260,C0035,mid_weekend,2026-02-05 09:36:00.000000000,2394.93,NewShop_1,family_upi,0
T0003916,C0113,mid_weekend,2026-02-05 09:46:00.000000000,3853.72,Zomato,self_upi,0
T0002803,C0082,high_business,2026-02-05 09:46:00.000000000,13766.58,AWS,self_neft,0
T0005658,C0163,high_business,2026-02-05 10:00:00.000000000,10523.7,TajHotels,vendor_x,0
T0000465,C0013,high_business,2026-02-05 10:02:00.000000000,13116.15,AWS,vendor_x,0
T0000466,C0013,high_business,2026-02-05 10:14:00.000000000,9698.86,OfficeSupplies,vendor_x,0
T0005437,C0157,high_business,2026-02-05 10:17:00.000000000,13478.0,Indigo,self_neft,0
T0003763,C0109,high_business,2026-02-05 10:19:00.000000000,11921.21,NewShop_13,payroll,0
T0000161,C0004,high_business,2026-02-05 10:20:00.000000000,9801.23,AWS,payroll,0
T0005438,C0157,high_business,2026-02-05 10:25:00.000000000,44121.17,Indigo,payroll,0
T0004012,C0115,high_business,2026-02-05 10:28:00.000000000,14223.48,OfficeSupplies,payroll,0
T0002454,C0071,mid_weekend,2026-02-05 10:28:00.000000000,3310.24,IRCTC,family_upi,0
T0000188,C0005,mid_weekend,2026-02-05 10:37:00.000000000,3320.74,IRCTC,family_upi,0
T0004775,C0140,mid_weekend,2026-02-05 10:42:00.000000000,2614.81,BookMyShow,family_upi,0
T0000468,C0013,high_business,2026-02-05 10:43:00.000000000,9964.58,AWS,payroll,0
T0004013,C0115,high_business,2026-02-05 10:45:00.000000000,9038.06,TajHotels,vendor_x,0
T0002804,C0082,high_business,2026-02-05 10:51:00.000000000,13275.49,AWS,vendor_x,0
T0003642,C0106,high_business,2026-02-05 10:57:00.000000000,10900.72,TajHotels,payroll,0
T0000839,C0022,high_business,2026-02-05 11:00:00.000000000,12699.55,Indigo,vendor_x,0
T0006257,C0178,high_business,2026-02-05 11:06:00.000000000,11389.47,TajHotels,self_neft,0
T0005980,C0172,high_business,2026-02-05 11:45:00.000000000,11599.98,AWS,payroll,0
T0001166,C0032,mid_weekend,2026-02-05 11:55:00.000000000,1606.64,Zomato,family_upi,0
T0006258,C0178,high_business,2026-02-05 11:58:00.000000000,27030.07,Indigo,payroll,0
T0003258,C0095,mid_weekend,2026-02-05 12:02:00.000000000,2814.33,Zomato,self_upi,0
T0002594,C0076,high_business,2026-02-05 12:09:00.000000000,15956.0,TajHotels,payroll,0
T0002807,C0082,high_business,2026-02-05 12:13:00.000000000,13500.92,NewShop_12,self_neft,0
T0000517,C0014,mid_weekend,2026-02-05 12:16:00.000000000,3311.56,Myntra,family_upi,0
T0003042,C0089,mid_weekend,2026-02-05 12:16:00.000000000,2404.08,BookMyShow,self_upi,0
T0000642,C0017,mid_weekend,2026-02-05 12:20:00.000000000,10024.03,Zomato,family_upi,0
T0003641,C0106,high_business,2026-02-05 12:21:00.000000000,10444.6,AWS,self_neft,0
T0002801,C0082,high_business,2026-02-05 12:26:00.000000000,14657.5,Indigo,vendor_x,0
T0005188,C0151,high_business,2026-02-05 12:27:00.000000000,13432.35,Indigo,vendor_x,0
T0001938,C0056,mid_weekend,2026-02-05 12:54:00.000000000,2345.96,Myntra,self_upi,0
T0006146,C0176,mid_weekend,2026-02-05 13:03:00.000000000,2359.31,Myntra,self_upi,0
T0000074,C0002,mid_weekend,2026-02-05 13:07:00.000000000,1753.32,IRCTC,self_upi,0
T0004487,C0131,mid_weekend,2026-02-05 13:23:00.000000000,8898.4,Myntra,family_upi,0
T0005216,C0152,mid_weekend,2026-02-05 13:34:00.000000000,2115.75,BookMyShow,family_upi,0
T0002593,C0076,high_business,2026-02-05 13:46:00.000000000,9694.03,OfficeSupplies,payroll,0
T0002098,C0061,high_business,2026-02-05 13:54:00.000000000,9032.67,OfficeSupplies,self_neft,0
T0002236,C0065,mid_weekend,2026-02-05 14:01:00.000000000,7067.12,IRCTC,self_upi,0
T0000189,C0005,mid_weekend,2026-02-05 14:05:00.000000000,2374.35,Myntra,family_upi,0
T0002726,C0080,mid_weekend,2026-02-05 14:06:00.000000000,2187.99,Myntra,family_upi,0
T0004488,C0131,mid_weekend,2026-02-05 14:13:00.000000000,3086.48,BookMyShow,self_upi,0
T0000467,C0013,high_business,2026-02-05 14:13:00.000000000,11533.1,AWS,payroll,0
T0000518,C0014,mid_weekend,2026-02-05 14:14:00.000000000,2109.22,Myntra,family_upi,0
T0004115,C0119,mid_weekend,2026-02-05 14:14:00.000000000,3241.97,IRCTC,self_upi,0
T0003459,C0100,high_business,2026-02-05 14:28:00.000000000,13018.8,AWS,self_neft,0
T0005755,C0166,high_business,2026-02-05 14:41:00.000000000,15074.81,TajHotels,self_neft,0
T0005756,C0166,high_business,2026-02-05 14:42:00.000000000,14684.51,TajHotels,self_neft,0
T0001053,C0029,mid_weekend,2026-02-05 14:49:00.000000000,1184.48,Myntra,self_upi,0
T0000840,C0022,high_business,2026-02-05 14:59:00.000000000,12411.72,Indigo,payroll,0
T0004682,C0137,mid_weekend,2026-02-05 15:07:00.000000000,2673.18,Zomato,self_upi,0
T0000733,C0020,mid_weekend,2026-02-05 15:21:00.000000000,1807.25,BookMyShow,self_upi,0
T0006288,C0179,mid_weekend,2026-02-05 15:44:00.000000000,1914.75,IRCTC,self_upi,0
T0001856,C0053,mid_weekend,2026-02-05 15:46:00.000000000,3098.09,IRCTC,self_upi,0
T0002455,C0071,mid_weekend,2026-02-05 15:46:00.000000000,2902.53,BookMyShow,family_upi,0
T0000276,C0008,mid_weekend,2026-02-05 15:47:00.000000000,2122.39,BookMyShow,family_upi,0
T0001936,C0056,mid_weekend,2026-02-05 16:00:00.000000000,2758.77,Zomato,self_upi,0
T0000362,C0010,high_business,2026-02-05 16:00:00.000000000,9867.66,AWS,payroll,0
T0002959,C0086,mid_weekend,2026-02-05 16:06:00.000000000,2059.12,Myntra,self_upi,0
T0000732,C0020,mid_weekend,2026-02-05 16:12:00.000000000,2630.18,Myntra,self_upi,0
T0003487,C0101,mid_weekend,2026-02-05 16:24:00.000000000,2640.76,NewShop_12,family_upi,0
T0002011,C0059,mid_weekend,2026-02-05 16:39:00.000000000,2544.1,NewShop_13,family_upi,0
T0004595,C0134,mid_weekend,2026-02-05 16:57:00.000000000,2163.06,Zomato,family_upi,0
T0005123,C0150,low_evening_shopper,2026-02-05 17:06:00.000000000,647.41,LocalKirana,friend_a,0
T0005919,C0170,mid_weekend,2026-02-05 17:11:00.000000000,2612.65,IRCTC,family_upi,0
T0001937,C0056,mid_weekend,2026-02-05 17:20:00.000000000,2896.41,Zomato,family_upi,0
T0006453,C0048,low_evening_shopper,2026-02-05 17:22:00.553235163,2999.89,P2P_15,new_wallet_2497,1
T0002626,C0077,mid_weekend,2026-02-05 17:31:00.000000000,2861.19,Myntra,self_upi,0
T0004776,C0140,mid_weekend,2026-02-05 17:40:00.000000000,2186.59,Myntra,family_upi,0
T0005094,C0149,mid_weekend,2026-02-05 17:44:00.000000000,1801.49,Zomato,self_upi,0
T0002453,C0071,mid_weekend,2026-02-05 17:58:00.000000000,2434.18,Myntra,family_upi,0
T0000952,C0026,mid_weekend,2026-02-05 18:02:00.000000000,2080.65,IRCTC,family_upi,0
T0003569,C0104,mid_weekend,2026-02-05 18:06:00.000000000,1992.01,Zomato,self_upi,0
T0002151,C0063,low_evening_shopper,2026-02-05 18:06:00.000000000,906.67,BigBazaar,self_upi,0
T0002864,C0084,low_evening_shopper,2026-02-05 18:14:00.000000000,702.92,Swiggy,friend_a,0
T0003817,C0111,low_evening_shopper,2026-02-05 18:19:00.000000000,970.78,LocalKirana,friend_a,0
T0005217,C0152,mid_weekend,2026-02-05 18:19:00.000000000,2393.3,Myntra,self_upi,0
T0001681,C0048,low_evening_shopper,2026-02-05 18:31:00.000000000,660.49,Swiggy,self_upi,0
T0005937,C0171,low_evening_shopper,2026-02-05 19:04:00.000000000,936.49,Amazon,self_upi,0
T0004327,C0126,low_evening_shopper,2026-02-05 19:09:00.000000000,613.42,Swiggy,friend_a,0
T0003284,C0096,low_evening_shopper,2026-02-05 19:09:00.000000000,955.74,Swiggy,self_upi,0
T0002863,C0084,low_evening_shopper,2026-02-05 19:18:00.000000000,2082.64,LocalKirana,friend_a,0
T0002761,C0081,low_evening_shopper,2026-02-05 19:33:00.000000000,767.51,BigBazaar,self_upi,0
T0003506,C0102,low_evening_shopper,2026-02-05 19:38:00.000000000,884.44,Swiggy,friend_a,0
T0002341,C0068,mid_weekend,2026-02-05 19:39:00.000000000,2713.47,Zomato,family_upi,0
T0005700,C0165,low_evening_shopper,2026-02-05 20:05:00.000000000,546.25,NewShop_33,friend_a,0
T0005579,C0161,mid_weekend,2026-02-05 20:05:00.000000000,2238.67,BookMyShow,family_upi,0
T0000377,C0011,mid_weekend,2026-02-05 20:09:00.000000000,11674.16,Myntra,self_upi,0
T0004235,C0123,low_evening_shopper,2026-02-05 20:18:00.000000000,824.41,LocalKirana,self_upi,0
T0001565,C0045,low_evening_shopper,2026-02-05 20:19:00.000000000,734.59,Amazon,friend_a,0
T0002978,C0087,low_evening_shopper,2026-02-05 20:23:00.000000000,170.16,Swiggy,self_upi,0
T0004927,C0144,low_evening_shopper,2026-02-05 20:23:00.000000000,675.18,Swiggy,friend_a,0
T0005218,C0152,mid_weekend,2026-02-05 20:28:00.000000000,2317.46,BookMyShow,self_upi,0
T0004817,C0141,low_evening_shopper,2026-02-05 20:38:00.000000000,708.34,Amazon,friend_a,0
T0004132,C0120,low_evening_shopper,2026-02-05 20:47:00.000000000,624.57,Amazon,friend_a,0
T0000105,C0003,low_evening_shopper,2026-02-05 20:59:00.000000000,1652.0,BigBazaar,self_upi,0
T0005936,C0171,low_evening_shopper,2026-02-05 21:03:00.000000000,734.68,Amazon,self_upi,0
T0005594,C0162,low_evening_shopper,2026-02-05 21:12:00.000000000,1187.32,BigBazaar,self_upi,0
T0001875,C0054,low_evening_shopper,2026-02-05 21:17:00.000000000,618.94,Amazon,friend_a,0
T0000643,C0017,mid_weekend,2026-02-05 21:19:00.000000000,1442.8,Myntra,family_upi,0
T0004301,C0125,mid_weekend,2026-02-05 21:49:00.000000000,2588.06,IRCTC,family_upi,0
