transaction_id,customer_id,persona,timestamp,amount_ratio,amount_zscore,is_unusual_hour,is_new_merchant,is_new_beneficiary,transaction_velocity,days_since_last_transaction,hour,amount,is_fraud
T0002542,C0075,low_evening_shopper,2026-01-30 22:12:00.000000000,1.260378624875776,1.5862073333324442,0,0,0,0,2.079,22,748.46,0
T0003502,C0102,low_evening_shopper,2026-01-30 22:28:00.000000000,0.7779749126705781,-0.49795079191180897,0,1,0,0,2.984,22,721.01,0
T0003086,C0090,low_evening_shopper,2026-01-30 22:36:00.000000000,0.518505841723597,-2.441359725717836,0,0,0,0,2.124,22,345.13,0
T0000669,C0018,low_evening_shopper,2026-01-30 22:42:00.000000000,0.8285383976865406,-0.769919935335975,0,0,0,0,1.226,22,568.47,0
T0001183,C0033,low_evening_shopper,2026-01-30 22:54:00.000000000,0.9853789703010944,-0.024918567448255144,0,0,0,0,1.113,22,933.69,0
T0004061,C0117,low_evening_shopper,2026-01-30 23:26:00.000000000,1.053716148222228,0.09573801250671475,0,0,0,0,3.085,23,987.77,0
T0002692,C0079,high_business,2026-01-31 07:32:00.000000000,0.8171474598883905,-0.2957329138419672,0,0,0,2,-0.126,7,10855.85,0
T0004277,C0124,high_business,2026-01-31 08:05:00.000000000,0.9249475241228121,-0.1523652404195422,0,0,0,2,-0.184,8,11576.3,0
T0005290,C0154,high_business,2026-01-31 08:21:00.000000000,1.2220194497768047,0.4464615926650407,0,0,0,0,0.617,8,16748.44,0
T0006452,C0070,high_business,2026-01-31 08:30:00.783806573,3.9110459997666673,6.1879520602124956,0,1,1,1,1.79,8,48870.92,1
T0002794,C0082,high_business,2026-01-31 08:32:00.000000000,1.091880237827492,0.44306849721265396,0,0,0,1,-0.11,8,13115.99,0
T0002690,C0079,high_business,2026-01-31 08:42:00.000000000,1.3205618925848726,0.4910201859606031,0,0,0,0,0.887,8,17437.11,0
T0005778,C0167,mid_weekend,2026-01-31 09:13:00.000000000,1.1653186333031587,0.5765020636066233,0,0,0,0,0.734,9,2538.36,0
T0005180,C0151,high_business,2026-01-31 09:31:00.000000000,0.9684257547606065,-0.12445331727173047,0,0,0,0,0.906,9,11273.3,0
T0000831,C0022,high_business,2026-01-31 09:31:00.000000000,1.0241293134162293,0.07456079174774721,0,0,0,4,-0.087,9,13072.01,0
T0000048,C0001,high_business,2026-01-31 09:40:00.000000000,0.8063548713497841,-0.3633939755885296,0,0,0,2,-0.127,9,11631.18,0
T0002694,C0079,high_business,2026-01-31 09:40:00.000000000,0.9798320147165392,-0.03365814814502953,0,0,0,3,-0.031,9,12792.52,0
T0000457,C0013,high_business,2026-01-31 09:42:00.000000000,0.9156823067077882,-0.5021725886228754,0,0,0,2,-0.055,9,11430.59,0
T0004279,C0124,high_business,2026-01-31 09:51:00.000000000,1.0218487069689206,0.04554717489885948,0,0,0,3,-0.104,9,12746.16,0
T0000828,C0022,high_business,2026-01-31 10:09:00.000000000,1.248712356941013,0.7324743796495329,0,0,0,1,-0.061,10,15877.94,0
T0003912,C0113,mid_weekend,2026-01-31 10:11:00.000000000,0.8181145151894694,-0.4414717969443265,0,0,0,0,1.757,10,2234.25,0
T0003634,C0106,high_business,2026-01-31 10:16:00.000000000,3.4015403030176254,16.24992352349768,0,0,0,1,-0.207,10,40929.77,0
T0002693,C0079,high_business,2026-01-31 10:25:00.000000000,0.8459156908964836,-0.25298837703821025,0,0,0,1,0.12,10,11129.88,0
T0002691,C0079,high_business,2026-01-31 10:34:00.000000000,0.7748846678683851,-0.3595936529049324,0,0,0,0,0.078,10,10424.76,0
T0000829,C0022,high_business,2026-01-31 10:57:00.000000000,1.0716423062368778,0.21628272422221362,0,0,0,2,0.033,10,13795.87,0
T0000456,C0013,high_business,2026-01-31 11:01:00.000000000,1.1126757423888674,0.6475447285655631,0,0,0,1,-0.031,11,13760.48,0
T0001139,C0031,high_business,2026-01-31 11:05:00.000000000,0.8505230115426052,-0.3341870989592188,0,0,0,0,1.091,11,11667.78,0
T0002793,C0082,high_business,2026-01-31 11:11:00.000000000,1.1745279095222496,0.8277443641563842,0,0,0,0,0.887,11,13992.49,0
T0002795,C0082,high_business,2026-01-31 11:25:00.000000000,1.049195141756065,0.24274686109413365,0,0,0,1,0.12,11,12655.88,0
T0001815,C0052,high_business,2026-01-31 11:25:00.000000000,1.0914256333957437,0.24868190734992562,0,0,0,0,0.976,11,15155.78,0
T0000830,C0022,high_business,2026-01-31 11:36:00.000000000,0.7386144240889551,-0.8104467161158946,0,0,0,2,0.027,11,9541.05,0
T0000827,C0022,high_business,2026-01-31 11:37:00.000000000,0.9055842342618616,-0.2725271155378013,0,0,0,0,2.926,11,11572.42,0
T0000511,C0014,mid_weekend,2026-01-31 11:37:00.000000000,0.6792802581509311,-0.878973993773624,0,0,0,0,0.897,11,1789.74,0
T0001745,C0050,mid_weekend,2026-01-31 11:39:00.000000000,1.1858273444645882,1.0214747277723275,0,0,0,0,0.906,11,3202.78,0
T0000455,C0013,high_business,2026-01-31 11:45:00.000000000,0.885518580681908,-0.645806608618188,0,0,0,0,1.122,11,11066.39,0
T0003760,C0109,high_business,2026-01-31 11:48:00.000000000,0.795478690520513,-0.3469561138568955,0,0,0,1,-0.06,11,11610.37,0
T0001230,C0034,high_business,2026-01-31 11:49:00.000000000,0.8161786855371427,-0.3689928153408315,0,0,0,1,-0.032,11,10968.52,0
T0005453,C0158,mid_weekend,2026-01-31 11:50:00.000000000,1.0579287746161212,0.31906743087035383,0,0,0,0,0.675,11,2632.96,0
T0004593,C0134,mid_weekend,2026-01-31 12:06:00.000000000,1.101022938496789,0.6349808053717707,0,0,0,0,0.885,12,2763.95,0
T0003248,C0095,mid_weekend,2026-01-31 12:18:00.000000000,0.6583046328702504,-0.4983063342899191,0,0,0,0,0.685,12,2068.27,0
T0004278,C0124,high_business,2026-01-31 12:21:00.000000000,0.9631182450988713,-0.0758355568825435,0,0,0,2,0.178,12,12026.62,0
T0005684,C0164,mid_weekend,2026-01-31 12:25:00.000000000,0.9743488173485212,-0.03475036612688791,0,0,0,1,-0.306,12,2980.07,0
T0005428,C0157,high_business,2026-01-31 12:26:00.000000000,0.8388608299460283,-0.24225181603176446,0,0,0,0,1.114,12,13505.76,0
T0003249,C0095,mid_weekend,2026-01-31 12:29:00.000000000,0.49162439864489665,-0.7428623044802938,0,0,0,1,0.008,12,1520.61,0
T0004276,C0124,high_business,2026-01-31 12:30:00.000000000,1.2407691252078545,0.4792088840592455,0,0,0,1,-0.006,12,15413.04,0
T0000833,C0022,high_business,2026-01-31 12:30:00.000000000,1.447492680909068,1.438335515839106,0,0,0,3,-0.001,12,18429.83,0
T0000832,C0022,high_business,2026-01-31 12:31:00.000000000,0.915154782521885,-0.26831712445496425,0,0,0,2,0.125,12,11693.31,0
T0000046,C0001,high_business,2026-01-31 12:33:00.000000000,1.1049063270296438,0.19146866356962697,0,0,0,0,1.085,12,16040.52,0
T0001231,C0034,high_business,2026-01-31 12:34:00.000000000,0.9325032105420451,-0.13651029741992754,0,0,0,2,0.031,12,12464.03,0
T0001229,C0034,high_business,2026-01-31 12:35:00.000000000,0.8682694485177214,-0.2617061244256823,0,0,0,0,1.047,12,11715.32,0
T0004275,C0124,high_business,2026-01-31 12:38:00.000000000,0.9058568108267487,-0.18499212594007217,0,0,0,0,1.062,12,11286.98,0
T0000047,C0001,high_business,2026-01-31 12:43:00.000000000,0.7252233630203945,-0.5136184482589948,0,0,0,1,0.007,12,10572.64,0
T0004845,C0142,high_business,2026-01-31 12:48:00.000000000,2.236469821166819,2.1666926527966615,0,0,0,0,1.684,12,32533.88,0
T0000458,C0013,high_business,2026-01-31 12:58:00.000000000,1.2422137112460552,1.4774613270419317,0,0,0,0,0.136,12,15406.15,0
T0005753,C0166,high_business,2026-01-31 13:06:00.000000000,0.5633024579425333,-0.9306938149317607,0,0,0,0,1.218,13,8169.47,0
T0003676,C0107,mid_weekend,2026-01-31 13:10:00.000000000,0.7587167876966744,-0.33715063601980577,0,0,0,0,1.829,13,2613.25,0
T0005899,C0169,high_business,2026-01-31 13:11:00.000000000,0.9546248865380457,-0.0778549841454736,0,0,0,0,1.047,13,13159.16,0
T0003759,C0109,high_business,2026-01-31 13:14:00.000000000,1.1757372643906527,0.29239710828445087,0,0,0,0,1.835,13,17069.52,0
T0001816,C0052,high_business,2026-01-31 13:23:00.000000000,0.8757045054496784,-0.34743563036689545,0,0,0,0,0.082,13,12213.17,0
T0002422,C0070,high_business,2026-01-31 13:24:00.000000000,0.9542635927708697,-0.10233255223430378,0,1,0,0,0.638,13,11730.34,0
T0005575,C0161,mid_weekend,2026-01-31 13:31:00.000000000,0.665054056666451,-1.8722679288451485,0,0,0,0,2.087,13,1611.27,0
T0003483,C0101,mid_weekend,2026-01-31 13:42:00.000000000,0.8967853439312221,-0.3027897889806945,0,0,0,1,-0.328,13,2611.24,0
T0000072,C0002,mid_weekend,2026-01-31 13:51:00.000000000,0.7872112927640649,-0.40923241264996274,0,0,0,0,1.141,13,2392.46,0
T0002695,C0079,high_business,2026-01-31 13:55:00.000000000,0.8850847510265221,-0.19632292299420206,0,0,0,0,0.177,13,11544.42,0
T0000354,C0010,high_business,2026-01-31 14:05:00.000000000,0.4701003310701835,-1.1891258743357445,0,0,0,0,1.137,14,7566.46,0
T0000636,C0017,mid_weekend,2026-01-31 14:06:00.000000000,0.8036320383459838,-0.3030135854628719,0,0,0,0,1.843,14,2515.16,0
T0000049,C0001,high_business,2026-01-31 14:10:00.000000000,0.694394054052881,-0.5788188811688736,0,0,0,0,0.188,14,9944.37,0
T0004280,C0124,high_business,2026-01-31 14:31:00.000000000,0.8008652401773603,-0.42143974992707384,0,0,0,0,0.194,14,9995.93,0
T0005212,C0152,mid_weekend,2026-01-31 14:37:00.000000000,1.197025801766884,1.1402662684438432,0,0,0,0,0.865,14,2596.99,0
T0001421,C0041,mid_weekend,2026-01-31 14:52:00.000000000,0.5580681659052144,-2.4079294378308296,0,0,0,0,2.946,14,1377.33,0
T0001258,C0035,mid_weekend,2026-01-31 15:10:00.000000000,0.9683933131302831,-0.06175491562798672,0,0,0,0,0.872,15,2559.96,0
T0004678,C0137,mid_weekend,2026-01-31 15:11:00.000000000,0.7852261369947053,-0.43632266271368114,0,0,0,1,-0.067,15,2373.0,0
T0003633,C0106,high_business,2026-01-31 15:14:00.000000000,0.8318182308167342,-1.1537960826015536,0,0,0,0,2.115,15,10086.14,0
T0001873,C0054,low_evening_shopper,2026-01-31 15:31:00.000000000,0.5431568230220422,-4.4769718346723275,1,0,0,0,1.801,15,353.9,0
T0004040,C0116,mid_weekend,2026-01-31 15:44:00.000000000,0.6979976131755878,-0.7491375425449888,0,0,0,0,3.124,15,2190.43,0
T0002125,C0062,mid_weekend,2026-01-31 15:45:00.000000000,1.065600316314341,0.37959790625457873,0,0,0,0,1.262,15,2547.64,0
T0004387,C0128,mid_weekend,2026-01-31 15:48:00.000000000,1.3088910621454162,0.7826563660597482,0,0,0,1,-0.051,15,3443.44,0
T0004112,C0119,mid_weekend,2026-01-31 15:49:00.000000000,1.2829342341621,0.8030174277289279,0,0,0,0,1.008,15,3111.15,0
T0005915,C0170,mid_weekend,2026-01-31 15:49:00.000000000,0.5377980423667195,-0.7464764061338375,0,0,0,0,0.817,15,1498.83,0
T0004482,C0131,mid_weekend,2026-01-31 16:02:00.000000000,0.9676665691412186,-0.09244808253424563,0,0,0,0,4.028,16,2764.36,0
T0000512,C0014,mid_weekend,2026-01-31 16:04:00.000000000,1.0899745036640067,0.24482118415075566,0,0,0,0,0.185,16,2837.71,0
T0000948,C0026,mid_weekend,2026-01-31 16:07:00.000000000,2.6880504409950055,19.79123952949995,0,0,0,0,0.821,16,7473.62,0
T0006013,C0173,mid_weekend,2026-01-31 16:09:00.000000000,2.070971856273862,1.696725393019175,0,0,0,1,-0.081,16,6697.18,0
T0000179,C0005,mid_weekend,2026-01-31 16:12:00.000000000,2.391506822526649,2.5915692965333883,0,0,0,0,0.786,16,6526.37,0
T0002724,C0080,mid_weekend,2026-01-31 16:20:00.000000000,0.9190512597976873,-0.1953472469143327,0,0,0,0,1.124,16,2248.09,0
T0000272,C0008,mid_weekend,2026-01-31 16:29:00.000000000,1.0571215427350165,0.29133664138609777,0,0,0,0,0.965,16,2849.86,0
T0005429,C0157,high_business,2026-01-31 16:42:00.000000000,1.864500055254125,1.3097006556271686,0,0,0,0,0.178,16,29900.7,0
T0002335,C0068,mid_weekend,2026-01-31 16:46:00.000000000,1.0045047824523947,0.01952740893527337,0,0,0,0,1.764,16,2536.81,0
T0004677,C0137,mid_weekend,2026-01-31 16:48:00.000000000,0.93481853364506,-0.12756039641591993,0,0,0,0,0.9,16,2840.51,0
T0002452,C0071,mid_weekend,2026-01-31 17:00:00.000000000,0.7299189130069264,-1.5235180890166677,0,0,0,0,2.122,17,1892.5,0
T0004386,C0128,mid_weekend,2026-01-31 17:01:00.000000000,1.0324845849093989,0.0795488226915288,0,0,0,0,0.917,17,2710.77,0
T0004041,C0116,mid_weekend,2026-01-31 17:03:00.000000000,0.2767913974138898,-1.7853125942678423,0,0,0,0,0.055,17,846.76,0
T0003563,C0104,mid_weekend,2026-01-31 17:13:00.000000000,0.9357866382741932,-0.2998863017526822,0,0,0,0,0.976,17,2391.02,0
T0001514,C0044,mid_weekend,2026-01-31 17:28:00.000000000,0.6869659272025758,-0.770459883371285,0,0,0,0,0.851,17,1765.85,0
T0003353,C0098,mid_weekend,2026-01-31 17:39:00.000000000,0.7100033948811787,-0.6937929919926182,0,0,0,0,1.002,17,2094.87,0
T0002480,C0072,low_evening_shopper,2026-01-31 17:52:00.000000000,1.5843888690871326,3.579566862714318,0,0,0,0,0.912,17,1087.32,0
T0000180,C0005,mid_weekend,2026-01-31 17:57:00.000000000,2.1139064262797937,1.9410194481153165,0,0,0,0,0.073,17,6386.29,0
T0005593,C0162,low_evening_shopper,2026-01-31 17:57:00.000000000,1.3734603893683892,2.0394388152508096,0,0,0,0,0.898,17,902.59,0
T0006012,C0173,mid_weekend,2026-01-31 18:06:00.000000000,0.8334526257841292,-0.25620802064182013,0,0,0,0,2.049,18,2736.68,0
T0000220,C0006,low_evening_shopper,2026-01-31 18:20:00.000000000,0.48653994001018286,-2.904736683180684,0,0,0,0,0.926,18,383.23,0
T0001951,C0057,low_evening_shopper,2026-01-31 18:25:00.000000000,1.441448707458125,1.2661756121348295,0,0,0,0,1.114,18,1023.59,0
T0000857,C0023,mid_weekend,2026-01-31 18:25:00.000000000,0.5981010666230903,-0.6688151824495763,0,0,0,0,1.17,18,2334.25,0
T0005092,C0149,mid_weekend,2026-01-31 18:50:00.000000000,0.6418311002229838,-0.5229964275791337,0,1,0,0,0.959,18,2245.24,0
T0004977,C0146,mid_weekend,2026-01-31 18:55:00.000000000,1.0316069667409775,0.10801214827225736,0,0,0,1,-0.032,18,2454.6,0
T0001952,C0057,low_evening_shopper,2026-01-31 19:02:00.000000000,0.7022330320630303,-0.892258178438972,0,0,0,1,0.026,19,535.35,0
T0004483,C0131,mid_weekend,2026-01-31 19:08:00.000000000,0.9523311680747265,-0.139580057201422,0,1,0,0,0.129,19,2716.16,0
T0005498,C0159,low_evening_shopper,2026-01-31 19:37:00.000000000,0.8804864509508334,-0.17748960893641072,0,0,0,0,2.005,19,857.72,0
T0005011,C0147,low_evening_shopper,2026-01-31 19:38:00.000000000,0.4461842190313326,-0.9483000241245418,0,1,0,0,0.999,19,506.13,0
T0004976,C0146,mid_weekend,2026-01-31 19:41:00.000000000,0.9752744781624266,-0.08257008476827303,0,0,0,0,5.112,19,2323.3,0
T0004408,C0129,low_evening_shopper,2026-01-31 19:43:00.000000000,0.5944262492325412,-1.0256906049771999,0,0,0,0,2.015,19,466.61,0
T0005683,C0164,mid_weekend,2026-01-31 19:45:00.000000000,1.082928563755943,0.10923786380948829,0,0,0,0,1.283,19,3299.13,0
T0001430,C0042,low_evening_shopper,2026-01-31 19:50:00.000000000,1.1069516031741988,0.11753490906363223,0,0,0,0,0.984,19,1059.45,0
T0001679,C0048,low_evening_shopper,2026-01-31 19:55:00.000000000,0.4320892900663115,-2.115839329077003,0,0,0,0,1.029,19,360.56,0
T0004323,C0126,low_evening_shopper,2026-01-31 19:58:00.000000000,1.033441209913517,0.044460495170346115,0,0,0,0,0.974,19,1035.55,0
T0004299,C0125,mid_weekend,2026-01-31 20:14:00.000000000,1.4370812758701466,2.343445882653241,0,0,0,0,1.251,20,3809.25,0
T0004232,C0123,low_evening_shopper,2026-01-31 20:46:00.000000000,1.0129503760729994,0.04071929058589612,0,1,0,0,1.074,20,605.72,0
T0005122,C0150,low_evening_shopper,2026-01-31 20:47:00.000000000,1.293491180525457,0.5332227203066878,0,0,0,0,0.999,20,1036.54,0
T0003700,C0108,low_evening_shopper,2026-01-31 21:25:00.000000000,2.2588130860584394,1.3166192770988043,0,1,0,0,1.001,21,2688.13,0
T0003503,C0102,low_evening_shopper,2026-01-31 21:25:00.000000000,0.769401821791902,-0.5315655629051136,0,0,0,0,0.956,21,690.45,0
T0000895,C0024,low_evening_shopper,2026-01-31 21:27:00.000000000,0.808141286469154,-0.6155979876185875,0,0,0,0,5.936,21,556.3,0
T0006183,C0177,low_evening_shopper,2026-01-31 21:32:00.000000000,1.0347868426787623,0.18478837857832828,0,0,0,0,1.14,21,652.64,0
T0003482,C0101,mid_weekend,2026-01-31 21:35:00.000000000,1.0547111173671047,0.15631595718708616,0,0,0,0,1.226,21,3063.11,0
T0000102,C0003,low_evening_shopper,2026-01-31 21:44:00.000000000,0.6778547124176598,-0.5544671953838357,0,0,0,0,1.012,21,715.05,0
T0002528,C0074,mid_weekend,2026-01-31 21:46:00.000000000,0.5738585569328203,-0.5790411944115186,0,0,0,0,3.28,21,2196.11,0
T0001090,C0030,low_evening_shopper,2026-01-31 21:55:00.000000000,0.8799073719199884,-0.16174287536083692,0,0,0,0,1.08,21,727.43,0
T0002150,C0063,low_evening_shopper,2026-01-31 22:17:00.000000000,1.1987008326885533,0.3375930215909951,0,1,0,0,4.122,22,1099.37,0
T0004517,C0132,low_evening_shopper,2026-01-31 23:08:00.000000000,0.7406950331814829,-0.7814735206671245,0,1,0,0,3.176,23,452.54,0
T0001562,C0045,low_evening_shopper,2026-01-31 23:36:00.000000000,1.139358895390756,0.7392476238134345,0,0,0,0,3.121,23,734.94,0
T0006393,C0113,mid_weekend,2026-02-01 01:47:00.161015462,3.0520166075692963,5.026810700088849,1,1,0,1,0.65,1,8274.35,1
T0006433,C0124,high_business,2026-02-01 02:58:00.741658775,7.5544048123168945,13.718603557980636,1,1,1,4,0.603,2,94555.01,1
T0003783,C0110,mid_weekend,2026-02-01 03:39:00.000000000,3.1393027169572663,11.60667861712743,1,1,0,0,1.351,3,8564.66,0
T0003564,C0104,mid_weekend,2026-02-01 05:40:00.000000000,1.0310556126734187,0.1512196435436674,1,0,0,0,0.519,5,2617.52,0
T0002698,C0079,high_business,2026-02-01 07:01:00.000000000,1.0576664359960124,0.10136581715921493,0,1,0,2,-0.327,7,13422.83,0
T0006419,C0052,high_business,2026-02-01 08:03:00.950007416,5.631912310596445,12.94730256491225,0,0,0,0,0.86,8,78546.46,1
T0000157,C0004,high_business,2026-02-01 08:20:00.000000000,1.000084335957821,0.0006022362088648164,0,0,0,1,-0.1,8,12371.57,0
T0006252,C0178,high_business,2026-02-01 08:24:00.000000000,1.0276032574381153,0.08801067936071481,0,0,0,0,1.905,8,13471.37,0
T0000355,C0010,high_business,2026-02-01 08:50:00.000000000,2.054121261268277,2.283321349542996,0,0,0,0,0.781,8,32185.97,0
T0000834,C0022,high_business,2026-02-01 09:21:00.000000000,0.7604506446442003,-0.7687304378798513,0,0,0,0,0.869,9,9855.55,0
T0001817,C0052,high_business,2026-02-01 09:26:00.000000000,0.7025110498391869,-0.8440004179759193,0,0,0,0,0.835,9,9742.34,0
T0004577,C0133,high_business,2026-02-01 09:43:00.000000000,0.9180603286704316,-0.13230157756321725,0,0,0,0,1.765,9,12553.87,0
T0005652,C0163,high_business,2026-02-01 10:03:00.000000000,1.1426461681931608,0.25195021018202657,0,0,0,2,-0.078,10,16161.45,0
T0004679,C0137,mid_weekend,2026-02-01 10:18:00.000000000,0.8478352334774993,-0.31414461919727954,0,0,0,0,0.797,10,2519.88,0
T0004113,C0119,mid_weekend,2026-02-01 10:20:00.000000000,0.9163499635427066,-0.24823382337774488,0,0,0,0,0.772,10,2279.33,0
T0002320,C0067,high_business,2026-02-01 10:37:00.000000000,1.1903448842103797,0.9336050684256788,0,0,0,0,1.926,10,14270.54,0
T0000156,C0004,high_business,2026-02-01 10:44:00.000000000,0.8939283687412546,-0.7549682785110151,0,0,0,0,2.053,10,11091.04,0
T0005650,C0163,high_business,2026-02-01 10:50:00.000000000,0.855174179180895,-0.2540242272647125,0,0,0,0,1.93,10,11804.62,0
T0003636,C0106,high_business,2026-02-01 10:57:00.000000000,0.9804692311772913,-0.040060891795266146,0,0,0,1,-0.035,10,13678.72,0
T0005780,C0167,mid_weekend,2026-02-01 11:14:00.000000000,3.811655047572022,9.864941818365095,0,0,0,1,-0.24,11,8784.54,0
T0003040,C0089,mid_weekend,2026-02-01 11:15:00.000000000,0.9307762910643419,-0.15118152650083216,0,0,0,0,2.663,11,2671.53,0
T0005900,C0169,high_business,2026-02-01 11:23:00.000000000,0.9623367517608243,-0.06526824130345528,0,0,0,0,0.925,11,13252.38,0
T0000356,C0010,high_business,2026-02-01 11:24:00.000000000,0.941803172987646,-0.12141925360199361,0,0,0,0,0.107,11,15497.84,0
T0002095,C0061,high_business,2026-02-01 11:30:00.000000000,1.1516569980933093,0.2762048130040817,0,0,0,0,1.947,11,15697.41,0
T0001818,C0052,high_business,2026-02-01 11:31:00.000000000,0.793877220246818,-0.5812636866396487,0,0,0,0,0.087,11,10867.0,0
T0002336,C0068,mid_weekend,2026-02-01 11:37:00.000000000,0.9246005317897087,-0.34467131629854897,0,1,0,0,0.785,11,2336.07,0
T0001140,C0031,high_business,2026-02-01 11:44:00.000000000,1.0275294066626577,0.062037482032025554,0,0,0,0,1.027,11,14040.57,0
T0003635,C0106,high_business,2026-02-01 11:47:00.000000000,2.195719457708915,2.5861463565568625,0,0,0,0,1.063,11,29179.15,0
T0004388,C0128,mid_weekend,2026-02-01 11:47:00.000000000,1.0260324344530496,0.06801092556010954,0,0,0,0,0.833,11,2748.34,0
T0004004,C0115,high_business,2026-02-01 11:49:00.000000000,0.7658874401623379,-1.0305974565571254,0,1,0,0,2.103,11,9374.77,0
T0005651,C0163,high_business,2026-02-01 11:55:00.000000000,2.040306769505579,1.8419776790773692,0,0,0,0,0.045,11,28047.36,0
T0005292,C0154,high_business,2026-02-01 11:56:00.000000000,1.211188839002234,0.4419382842415385,0,0,0,1,-0.194,11,16566.2,0
T0005430,C0157,high_business,2026-02-01 12:00:00.000000000,1.8531423736556574,1.3086320629210604,0,0,0,0,0.804,12,30330.27,0
T0002586,C0076,high_business,2026-02-01 12:13:00.000000000,1.3116189658810395,1.2315868852762784,0,0,0,0,1.676,12,15001.54,0
T0006145,C0176,mid_weekend,2026-02-01 12:19:00.000000000,0.5107975384918075,-0.9379282255286813,0,0,0,0,2.959,12,1642.28,0
T0003251,C0095,mid_weekend,2026-02-01 12:48:00.000000000,0.6104070461739892,-0.5710669739989992,0,0,0,1,-0.062,12,1836.24,0
T0002423,C0070,high_business,2026-02-01 13:00:00.000000000,1.1257235548316809,0.2861166442502625,0,0,0,0,0.983,13,13814.58,0
T0005213,C0152,mid_weekend,2026-02-01 13:01:00.000000000,1.0854746888710023,0.4973758506930141,0,0,0,0,0.933,13,2383.98,0
T0001746,C0050,mid_weekend,2026-02-01 13:02:00.000000000,0.7020400929860595,-1.6636283021639684,0,0,0,0,1.058,13,1923.23,0
T0004281,C0124,high_business,2026-02-01 13:06:00.000000000,0.9310710371359553,-0.14676744047388454,0,0,0,0,0.941,13,11556.8,0
T0005973,C0172,high_business,2026-02-01 13:25:00.000000000,1.0337699803960205,0.05395806102051044,0,0,0,0,2.117,13,14398.68,0
T0000050,C0001,high_business,2026-02-01 13:46:00.000000000,0.9449797274816272,-0.10434022376745632,0,0,0,0,0.983,13,13385.29,0
T0000459,C0013,high_business,2026-02-01 13:51:00.000000000,1.0601854457050681,0.36048453130395164,0,0,0,0,1.037,13,13376.08,0
T0002699,C0079,high_business,2026-02-01 13:51:00.000000000,2.1846544188209243,2.129785482367109,0,0,0,2,0.285,13,27789.37,0
T0003913,C0113,mid_weekend,2026-02-01 14:08:00.000000000,0.8858966101682041,-0.2795183575529935,0,0,0,0,1.165,14,2401.76,0
T0002696,C0079,high_business,2026-02-01 14:16:00.000000000,0.6354348281935254,-0.6336007382721794,0,0,0,0,1.015,14,8244.87,0
T0003250,C0095,mid_weekend,2026-02-01 14:17:00.000000000,0.8696086435858943,-0.18826493793410543,0,1,0,0,1.075,14,2630.27,0
T0003784,C0110,mid_weekend,2026-02-01 14:29:00.000000000,0.7907735207201988,-0.3818282817664627,0,0,0,0,0.451,14,2618.92,0
T0006014,C0173,mid_weekend,2026-02-01 14:40:00.000000000,0.4791545922469692,-0.8430800253250363,0,0,0,0,0.938,14,1687.8,0
T0002697,C0079,high_business,2026-02-01 14:52:00.000000000,0.8524371805206283,-0.255843012988605,0,0,0,1,0.025,14,10885.19,0
T0001160,C0032,mid_weekend,2026-02-01 14:55:00.000000000,0.6781841733290452,-1.1359229002460562,0,0,0,0,1.799,14,1602.1,0
T0001161,C0032,mid_weekend,2026-02-01 15:09:00.000000000,1.1909176164333815,0.6578561333775478,0,0,0,1,0.01,15,2763.04,0
T0003565,C0104,mid_weekend,2026-02-01 15:21:00.000000000,1.1582984560361638,0.8098686175670342,0,0,0,0,0.403,15,2948.85,0
T0003041,C0089,mid_weekend,2026-02-01 15:26:00.000000000,0.8602279252923544,-0.3131590323148529,0,0,0,0,0.174,15,2458.98,0
T0004042,C0116,mid_weekend,2026-02-01 15:31:00.000000000,0.8989465038416723,-0.21973969814626054,0,0,0,0,0.936,15,2597.05,0
T0002337,C0068,mid_weekend,2026-02-01 15:34:00.000000000,1.0629392722617366,0.2980816325992108,0,0,0,0,0.165,15,2667.18,0
T0004389,C0128,mid_weekend,2026-02-01 15:34:00.000000000,0.7642220809055301,-0.6346739504702847,0,0,0,0,0.158,15,2050.02,0
T0002587,C0076,high_business,2026-02-01 15:45:00.000000000,0.7185152638528371,-1.116219791888185,0,0,0,0,0.147,15,8320.4,0
T0000949,C0026,mid_weekend,2026-02-01 15:52:00.000000000,0.6881254630383307,-0.630412264180025,0,0,0,0,0.99,15,2451.47,0
T0003484,C0101,mid_weekend,2026-02-01 15:59:00.000000000,3.324538617533074,6.932548977310718,0,0,0,0,1.095,15,9634.92,0
T0000513,C0014,mid_weekend,2026-02-01 16:11:00.000000000,1.0305905843105438,0.08494609540257626,0,0,0,0,1.005,16,2691.73,0
T0002819,C0083,mid_weekend,2026-02-01 16:32:00.000000000,0.9823775154405978,-0.08786690396030834,0,0,0,0,2.951,16,2555.8,0
T0005291,C0154,high_business,2026-02-01 16:35:00.000000000,0.7302928673654777,-0.5618622883841973,0,0,0,0,1.343,16,10132.51,0
T0003252,C0095,mid_weekend,2026-02-01 16:43:00.000000000,0.8869712001930188,-0.16538416865719677,0,1,0,0,0.163,16,2626.63,0
T0001515,C0044,mid_weekend,2026-02-01 16:51:00.000000000,0.724671420626508,-0.6741503291434341,0,0,0,0,0.974,16,1830.38,0
T0001854,C0053,mid_weekend,2026-02-01 16:51:00.000000000,0.7094917675681547,-0.43802025972946257,0,0,0,0,4.065,16,2247.72,0
T0005916,C0170,mid_weekend,2026-02-01 16:52:00.000000000,0.6878537145132252,-0.4966048938636449,0,0,0,0,1.044,16,1857.96,0
